player_id,player_name,season,player_source_team_id,player_source_team_name,candidate_pitching_role,candidate_innings_pitched,candidate_era,candidate_whip,candidate_k_per_nine,candidate_games_pitched,candidate_games_started,candidate_saves,candidate_holds,era_performance_score,whip_performance_score,strikeout_rate_performance_score,pitcher_performance_score,workload_context_score,target_team_id,target_team_name,target_team_abbreviation,target_league_name,target_division_name,target_starting_pitching_need_score,target_starting_pitching_need_level,target_bullpen_need_score,target_bullpen_need_level,target_overall_need_score,target_overall_need_level,target_primary_need,player_on_target_team,role_aligned_need_score,role_aligned_need_level,pitcher_roster_fit_score,fit_tier,fit_explanation,minimum_candidate_innings_pitched,pitcher_performance_weight,role_aligned_team_need_weight,workload_context_weight,era_performance_weight,whip_performance_weight,strikeout_rate_performance_weight
547973,Aroldis Chapman,2025,111,Boston Red Sox,Relief,61.333333333333336,1.1739130434782608,0.7010869565217391,12.472826086956522,67,0,32,4,94.74513276158511,98.58705697982802,83.37989710285497,93.81675910622411,19.963369963369964,109,Arizona Diamondbacks,AZ,National League,National League West,37.970616206134125,Low Need,59.71737612820448,Moderate Need,40.763650134179,Low Need,Bullpen,,59.71737612820448,Moderate Need,72.5089358413901,Strong Fit,Role: Relief; ERA: 1.17; WHIP: 0.701; K/9: 12.47; performance score: 93.8; role-aligned team need: 59.7; workload score: 20.0.,25,0.55,0.3,0.15,0.45,0.35,0.2
678020,Seth Halvorsen,2025,115,Colorado Rockies,Relief,39.66666666666666,4.991596638655462,1.5630252100840336,8.168067226890757,42,0,11,4,50.54851682562675,40.832414296587395,44.28134008210463,45.894445591758554,8.058608058608053,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,33.78129295293724,Moderate Fit,Role: Relief; ERA: 4.99; WHIP: 1.563; K/9: 8.17; performance score: 45.9; role-aligned team need: 24.4; workload score: 8.1.,25,0.55,0.3,0.15,0.45,0.35,0.2
664139,Ian Gibaut,2025,113,Cincinnati Reds,Relief,25.33333333333333,4.618421052631579,1.3421052631578947,5.328947368421053,25,0,0,3,54.868701471889516,55.635275805039406,18.494648357071142,47.862191865528295,0.18315018315018056,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,33.68223472219192,Moderate Fit,Role: Relief; ERA: 4.62; WHIP: 1.342; K/9: 5.33; performance score: 47.9; role-aligned team need: 24.4; workload score: 0.2.,25,0.55,0.3,0.15,0.45,0.35,0.2
687330,Kevin Kelly,2025,139,Tampa Bay Rays,Relief,39.66666666666666,5.899159663865547,1.361344537815126,7.9411764705882355,41,0,0,5,40.04182776591571,54.34613771571475,42.220573971586695,45.48408548947957,8.058608058608053,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,33.5555948966838,Moderate Fit,Role: Relief; ERA: 5.9; WHIP: 1.361; K/9: 7.94; performance score: 45.5; role-aligned team need: 24.4; workload score: 8.1.,25,0.55,0.3,0.15,0.45,0.35,0.2
674370,Osvaldo Bido,2025,133,Athletics,Swing,79.66666666666667,5.874476987447698,1.606694560669456,7.682008368200837,26,10,1,0,40.327574539506195,37.90632564830355,39.866644481329814,39.38795141594999,30.03663003663004,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,33.49942445294583,Moderate Fit,Role: Swing; ERA: 5.87; WHIP: 1.607; K/9: 7.68; performance score: 39.4; role-aligned team need: 24.4; workload score: 30.0.,25,0.55,0.3,0.15,0.45,0.35,0.2
701487,Pierson Ohl,2025,142,Minnesota Twins,Swing,30.0,5.1,1.5,8.1,14,3,0,2,49.293551187939045,45.055452865064694,43.66311024894923,46.684128587135056,2.7472527472527473,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,33.41891530369102,Moderate Fit,Role: Swing; ERA: 5.1; WHIP: 1.5; K/9: 8.1; performance score: 46.7; role-aligned team need: 24.4; workload score: 2.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
677958,Kumar Rocker,2025,140,Texas Rangers,Starter,64.33333333333333,5.735751295336788,1.461139896373057,7.83419689119171,14,14,0,0,41.93357618469788,47.659295298478156,41.24891741170518,43.80064611992243,21.61172161172161,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,33.361729579064566,Moderate Fit,Role: Starter; ERA: 5.74; WHIP: 1.461; K/9: 7.83; performance score: 43.8; role-aligned team need: 20.1; workload score: 21.6.,25,0.55,0.3,0.15,0.45,0.35,0.2
690953,Mick Abel,2025,143,Philadelphia Phillies,Starter,25.0,5.04,1.36,7.56,6,6,0,0,49.98816007577549,54.43622920517559,38.75848690591657,49.29904963709374,0.0,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,33.14409327175054,Moderate Fit,Role: Starter; ERA: 5.04; WHIP: 1.36; K/9: 7.56; performance score: 49.3; role-aligned team need: 20.1; workload score: 0.0.,25,0.55,0.3,0.15,0.45,0.35,0.2
676092,Collin Snider,2025,136,Seattle Mariners,Relief,26.33333333333333,5.468354430379747,1.4430379746835444,8.202531645569621,24,0,0,4,45.02918016767728,48.87222443201759,44.594367845727604,46.28728319580645,0.73260073260073,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,32.89845253626249,Moderate Fit,Role: Relief; ERA: 5.47; WHIP: 1.443; K/9: 8.2; performance score: 46.3; role-aligned team need: 24.4; workload score: 0.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
678906,Kai-Wei Teng,2025,137,San Francisco Giants,Swing,29.666666666666668,6.370786516853932,1.550561797752809,11.831460674157302,8,7,0,0,34.581891035447924,41.667532035971675,77.55460863057937,45.656408904657525,2.5641025641025648,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,32.82619695085586,Moderate Fit,Role: Swing; ERA: 6.37; WHIP: 1.551; K/9: 11.83; performance score: 45.7; role-aligned team need: 24.4; workload score: 2.6.,25,0.55,0.3,0.15,0.45,0.35,0.2
643338,Chad Green,2025,141,Toronto Blue Jays,Relief,43.66666666666666,5.564885496183207,1.465648854961832,7.213740458015268,45,0,1,7,43.91165789668714,47.35717006956301,35.61353758672007,43.457963095200284,10.256410256410252,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,32.770897909500526,Moderate Fit,Role: Relief; ERA: 5.56; WHIP: 1.466; K/9: 7.21; performance score: 43.5; role-aligned team need: 24.4; workload score: 10.3.,25,0.55,0.3,0.15,0.45,0.35,0.2
681293,Spencer Arrighetti,2025,117,Houston Astros,Starter,35.333333333333336,5.349056603773585,1.4150943396226414,7.896226415094339,7,7,0,0,46.41026901201415,50.74460293656053,41.812308987427464,47.007693880688045,5.677655677655679,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,32.73549595737576,Moderate Fit,Role: Starter; ERA: 5.35; WHIP: 1.415; K/9: 7.9; performance score: 47.0; role-aligned team need: 20.1; workload score: 5.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
663372,Ryan Feltner,2025,115,Colorado Rockies,Starter,30.33333333333333,4.747252747252747,1.4835164835164836,7.417582417582418,6,6,0,0,53.37724080324126,46.15993987528183,37.46495987039149,47.668729291885505,2.930402930402928,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,32.68697752144645,Moderate Fit,Role: Starter; ERA: 4.75; WHIP: 1.484; K/9: 7.42; performance score: 47.7; role-aligned team need: 20.1; workload score: 2.9.,25,0.55,0.3,0.15,0.45,0.35,0.2
621107,Zach Eflin,2025,110,Baltimore Orioles,Starter,71.33333333333333,5.929906542056076,1.4158878504672898,6.308411214953272,14,14,0,0,39.685876851509605,50.69143330972412,27.390761774401646,41.078798596463095,25.457875457875456,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,32.441636518085005,Moderate Fit,Role: Starter; ERA: 5.93; WHIP: 1.416; K/9: 6.31; performance score: 41.1; role-aligned team need: 20.1; workload score: 25.5.,25,0.55,0.3,0.15,0.45,0.35,0.2
801403,Chase Dollander,2025,115,Colorado Rockies,Starter,98.0,6.520408163265306,1.5510204081632653,7.530612244897959,21,21,0,0,32.8497489452802,41.63680259534498,38.49156862874474,37.05358165949578,40.10989010989011,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,32.42556940055518,Moderate Fit,Role: Starter; ERA: 6.52; WHIP: 1.551; K/9: 7.53; performance score: 37.1; role-aligned team need: 20.1; workload score: 40.1.,25,0.55,0.3,0.15,0.45,0.35,0.2
687863,Porter Hodge,2025,112,Chicago Cubs,Relief,33.0,6.2727272727272725,1.5757575757575757,10.909090909090908,36,0,2,8,35.71710474386295,39.97927519184451,69.17705996270496,43.9008554444249,4.395604395604396,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,32.13536782245318,Moderate Fit,Role: Relief; ERA: 6.27; WHIP: 1.576; K/9: 10.91; performance score: 43.9; role-aligned team need: 24.4; workload score: 4.4.,25,0.55,0.3,0.15,0.45,0.35,0.2
595014,Blake Treinen,2025,119,Los Angeles Dodgers,Relief,26.666666666666668,5.4,1.8375,12.15,32,0,2,10,45.820506748756785,22.44108133086877,80.44778532169414,44.56316356708345,0.9157509157509165,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,31.97765926793737,Moderate Fit,Role: Relief; ERA: 5.4; WHIP: 1.838; K/9: 12.15; performance score: 44.6; role-aligned team need: 24.4; workload score: 0.9.,25,0.55,0.3,0.15,0.45,0.35,0.2
700669,Gordon Graceffo,2025,138,St. Louis Cardinals,Relief,43.0,6.27906976744186,1.4651162790697674,8.372093023255815,26,0,1,0,35.643678857199475,47.39285560761726,46.13443208846182,41.854041366098166,9.89010989010989,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,31.83379590354931,Moderate Fit,Role: Relief; ERA: 6.28; WHIP: 1.465; K/9: 8.37; performance score: 41.9; role-aligned team need: 24.4; workload score: 9.9.,25,0.55,0.3,0.15,0.45,0.35,0.2
592866,Trevor Williams,2025,120,Washington Nationals,Starter,82.66666666666667,6.205645161290322,1.536290322580645,7.076612903225806,17,17,0,0,36.49370192417864,42.62380001192536,34.36805794562122,38.21410745917851,31.68498168498169,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,31.80012232664442,Moderate Fit,Role: Starter; ERA: 6.21; WHIP: 1.536; K/9: 7.08; performance score: 38.2; role-aligned team need: 20.1; workload score: 31.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
689690,Alek Jacob,2025,135,San Diego Padres,Relief,33.333333333333336,5.13,1.5,6.21,29,0,0,3,48.94624674402082,45.055452865064694,26.496928548334942,43.09460524724901,4.57875457875458,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,31.719402741478973,Moderate Fit,Role: Relief; ERA: 5.13; WHIP: 1.5; K/9: 6.21; performance score: 43.1; role-aligned team need: 24.4; workload score: 4.6.,25,0.55,0.3,0.15,0.45,0.35,0.2
685299,Tanner Gordon,2025,115,Colorado Rockies,Starter,75.33333333333333,6.331858407079646,1.5,7.407079646017699,15,15,0,0,35.03255455271278,45.055452865064694,37.369567021163974,39.00797145572619,27.655677655677653,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,31.63235192035004,Moderate Fit,Role: Starter; ERA: 6.33; WHIP: 1.5; K/9: 7.41; performance score: 39.0; role-aligned team need: 20.1; workload score: 27.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
667463,John King,2025,138,St. Louis Cardinals,Relief,48.333333333333336,4.655172413793103,1.6344827586206896,5.213793103448276,51,0,0,3,54.443237770174804,36.04436229205176,17.44874410515401,40.60473261982758,12.820512820512823,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,31.586236532660926,Moderate Fit,Role: Relief; ERA: 4.66; WHIP: 1.634; K/9: 5.21; performance score: 40.6; role-aligned team need: 24.4; workload score: 12.8.,25,0.55,0.3,0.15,0.45,0.35,0.2
676961,Caleb Boushley,2025,140,Texas Rangers,Swing,43.333333333333336,6.023076923076923,1.5692307692307692,8.515384615384615,25,1,1,0,38.60726060583979,40.416607422152715,47.43589743589743,41.00625935756084,10.073260073260075,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,31.394988326326306,Moderate Fit,Role: Swing; ERA: 6.02; WHIP: 1.569; K/9: 8.52; performance score: 41.0; role-aligned team need: 24.4; workload score: 10.1.,25,0.55,0.3,0.15,0.45,0.35,0.2
663978,Chris Paddack,2025,116,Detroit Tigers,Swing,47.0,6.319148936170213,1.297872340425532,5.553191489361702,12,7,1,0,35.17968974360264,58.59912691233728,20.531376042447707,40.44683001242878,12.087912087912088,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,31.389499988701473,Moderate Fit,Role: Swing; ERA: 6.32; WHIP: 1.298; K/9: 5.55; performance score: 40.4; role-aligned team need: 24.4; workload score: 12.1.,25,0.55,0.3,0.15,0.45,0.35,0.2
670102,Bowden Francis,2025,141,Toronto Blue Jays,Starter,64.0,6.046875,1.53125,7.59375,14,14,0,0,38.331754676770046,42.961529574861366,39.065025864856125,40.09883012871922,21.428571428571427,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,31.298258256430273,Moderate Fit,Role: Starter; ERA: 6.05; WHIP: 1.531; K/9: 7.59; performance score: 40.1; role-aligned team need: 20.1; workload score: 21.4.,25,0.55,0.3,0.15,0.45,0.35,0.2
702674,Caden Dana,2025,108,Los Angeles Angels,Swing,32.333333333333336,6.402061855670103,1.4845360824742266,9.185567010309278,7,5,0,0,34.2198222302511,46.09162109114471,53.5229200622623,42.2355713979661,4.029304029304031,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,31.16451654195579,Moderate Fit,Role: Swing; ERA: 6.4; WHIP: 1.485; K/9: 9.19; performance score: 42.2; role-aligned team need: 24.4; workload score: 4.0.,25,0.55,0.3,0.15,0.45,0.35,0.2
681869,Shawn Dubin,2025,117,Houston Astros,Relief,25.666666666666668,5.6103896103896105,1.4805194805194803,7.363636363636363,23,0,0,6,43.3848651940056,46.36075569532133,36.974987508450155,43.14445133235502,0.36630036630036694,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,31.11494995641915,Moderate Fit,Role: Relief; ERA: 5.61; WHIP: 1.481; K/9: 7.36; performance score: 43.1; role-aligned team need: 24.4; workload score: 0.4.,25,0.55,0.3,0.15,0.45,0.35,0.2
608566,Germán Márquez,2025,115,Colorado Rockies,Starter,126.33333333333331,6.696569920844327,1.7097625329815305,5.912928759894459,26,26,0,0,30.810356903425557,31.000199961958458,23.79873866173255,29.47447832557347,55.67765567765567,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,30.592227402062747,Moderate Fit,Role: Starter; ERA: 6.7; WHIP: 1.71; K/9: 5.91; performance score: 29.5; role-aligned team need: 20.1; workload score: 55.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
800049,Adam Mazur,2025,146,Miami Marlins,Starter,30.0,4.8,1.5,5.7,6,6,0,0,52.766595627121305,45.055452865064694,21.864784279915213,43.88733339096027,2.7472527472527473,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,30.579737248465047,Moderate Fit,Role: Starter; ERA: 4.8; WHIP: 1.5; K/9: 5.7; performance score: 43.9; role-aligned team need: 20.1; workload score: 2.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
641302,Tyler Alexander,2025,158,Milwaukee Brewers,Swing,36.333333333333336,6.192660550458715,1.4862385321100915,7.431192660550458,21,4,1,1,36.644022358990824,45.97754752497076,37.588576750697776,40.09966704542519,6.227106227106229,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,30.319439477728622,Moderate Fit,Role: Swing; ERA: 6.19; WHIP: 1.486; K/9: 7.43; performance score: 40.1; role-aligned team need: 24.4; workload score: 6.2.,25,0.55,0.3,0.15,0.45,0.35,0.2
671737,Taj Bradley,2025,142,Minnesota Twins,Starter,31.33333333333333,6.6063829787234045,1.4042553191489362,9.191489361702128,6,6,0,0,31.85443442949196,51.47087741377276,53.57671062316418,43.064644712724686,3.4798534798534773,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,30.237148585325585,Moderate Fit,Role: Starter; ERA: 6.61; WHIP: 1.404; K/9: 9.19; performance score: 43.1; role-aligned team need: 20.1; workload score: 3.5.,25,0.55,0.3,0.15,0.45,0.35,0.2
622608,Antonio Senzatela,2025,115,Colorado Rockies,Swing,130.0,6.646153846153847,1.8384615384615384,5.053846153846154,30,23,0,0,31.394014462922783,22.37665292193944,15.99600421132913,25.15833587325988,57.692307692307686,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,29.821487552817917,Moderate Fit,Role: Swing; ERA: 6.65; WHIP: 1.838; K/9: 5.05; performance score: 25.2; role-aligned team need: 24.4; workload score: 57.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
687830,Sawyer Gipson-Long,2025,116,Detroit Tigers,Swing,31.33333333333333,7.180851063829787,1.2765957446808511,7.468085106382979,8,3,0,2,25.20392380127062,60.02477681205018,37.92365740071954,39.93516907493325,3.4798534798534773,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,29.816877681870142,Moderate Fit,Role: Swing; ERA: 7.18; WHIP: 1.277; K/9: 7.47; performance score: 39.9; role-aligned team need: 24.4; workload score: 3.5.,25,0.55,0.3,0.15,0.45,0.35,0.2
664991,Grant Wolfram,2025,110,Baltimore Orioles,Relief,26.666666666666668,5.4,1.875,10.4625,21,0,0,1,45.820506748756785,19.92837338262477,65.1208373747171,40.618326195802645,0.9157509157509165,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,29.807998713732925,Moderate Fit,Role: Relief; ERA: 5.4; WHIP: 1.875; K/9: 10.46; performance score: 40.6; role-aligned team need: 24.4; workload score: 0.9.,25,0.55,0.3,0.15,0.45,0.35,0.2
471911,Carlos Carrasco,2025,147,New York Yankees,Swing,32.0,5.90625,1.53125,7.03125,8,6,0,0,39.95974425763673,42.961529574861366,33.95604321586377,39.809628910310764,3.8461538461538463,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,29.802775646272828,Moderate Fit,Role: Swing; ERA: 5.91; WHIP: 1.531; K/9: 7.03; performance score: 39.8; role-aligned team need: 24.4; workload score: 3.8.,25,0.55,0.3,0.15,0.45,0.35,0.2
687064,Brandon Young,2025,110,Baltimore Orioles,Starter,57.66666666666666,6.242774566473988,1.5433526011560694,7.335260115606936,12,12,0,0,36.06386167683438,42.15058818501384,36.71725638164865,38.324894895660044,17.948717948717942,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,29.8006158562697,Moderate Fit,Role: Starter; ERA: 6.24; WHIP: 1.543; K/9: 7.34; performance score: 38.3; role-aligned team need: 20.1; workload score: 17.9.,25,0.55,0.3,0.15,0.45,0.35,0.2
669674,Sam Long,2025,118,Kansas City Royals,Relief,40.333333333333336,5.355371900826446,1.7355371900826446,7.363636363636363,39,0,0,1,46.33715798764341,29.273155008325574,36.974987508450155,38.49232284904352,8.424908424908427,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,29.76507049938903,Moderate Fit,Role: Relief; ERA: 5.36; WHIP: 1.736; K/9: 7.36; performance score: 38.5; role-aligned team need: 24.4; workload score: 8.4.,25,0.55,0.3,0.15,0.45,0.35,0.2
669422,Matt Sauer,2025,119,Los Angeles Dodgers,Swing,29.666666666666668,6.370786516853932,1.449438202247191,7.280898876404494,10,1,1,0,34.581891035447924,48.44337369415772,36.223513043225545,39.76173436755188,2.5641025641025648,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,29.58412595544775,Moderate Fit,Role: Swing; ERA: 6.37; WHIP: 1.449; K/9: 7.28; performance score: 39.8; role-aligned team need: 24.4; workload score: 2.6.,25,0.55,0.3,0.15,0.45,0.35,0.2
621121,Lance McCullers Jr.,2025,117,Houston Astros,Swing,55.333333333333336,6.506024096385542,1.8072289156626504,9.921686746987952,16,13,0,0,33.01627062357882,24.469411843306702,60.20882755074615,35.46338143591704,16.666666666666668,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,29.335416458433205,Moderate Fit,Role: Swing; ERA: 6.51; WHIP: 1.807; K/9: 9.92; performance score: 35.5; role-aligned team need: 24.4; workload score: 16.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
672578,Carlos Hernández,2025,143,Philadelphia Phillies,Relief,25.666666666666668,5.259740259740259,1.7532467532467533,8.064935064935064,25,0,0,1,47.44426778525759,28.086516071728653,43.344628213687365,39.84912677120842,0.36630036630036694,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,29.302521447788518,Moderate Fit,Role: Relief; ERA: 5.26; WHIP: 1.753; K/9: 8.06; performance score: 39.8; role-aligned team need: 24.4; workload score: 0.4.,25,0.55,0.3,0.15,0.45,0.35,0.2
593423,Frankie Montas,2025,121,New York Mets,Swing,38.66666666666666,6.28448275862069,1.6034482758620692,7.448275862068966,9,7,0,0,35.581013660822876,38.123844731977805,37.74373724873742,36.90354925331001,7.509157509157503,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,24.435188895596102,Relative Strength,28.753882384372965,Moderate Fit,Role: Swing; ERA: 6.28; WHIP: 1.603; K/9: 7.45; performance score: 36.9; role-aligned team need: 24.4; workload score: 7.5.,25,0.55,0.3,0.15,0.45,0.35,0.2
641482,Nestor Cortes,2025,135,San Diego Padres,Starter,26.33333333333333,5.468354430379747,1.5949367088607596,7.177215189873418,6,6,0,0,45.02918016767728,38.69416692014319,35.281791877944066,40.86244787309371,0.73260073260073,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,28.613852411440636,Moderate Fit,Role: Starter; ERA: 5.47; WHIP: 1.595; K/9: 7.18; performance score: 40.9; role-aligned team need: 20.1; workload score: 0.7.,25,0.55,0.3,0.15,0.45,0.35,0.2
450203,Charlie Morton,2025,116,Detroit Tigers,Starter,39.333333333333336,7.09322033898305,1.6016949152542372,10.754237288135592,9,9,0,0,26.218408473372193,38.24132961558947,67.77058091809278,38.73686536209236,7.875457875457877,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,28.516210601818468,Moderate Fit,Role: Starter; ERA: 7.09; WHIP: 1.602; K/9: 10.75; performance score: 38.7; role-aligned team need: 20.1; workload score: 7.9.,25,0.55,0.3,0.15,0.45,0.35,0.2
686799,Jack Kochanowicz,2025,108,Los Angeles Angels,Starter,111.0,6.8108108108108105,1.7477477477477477,5.837837837837838,23,23,0,0,29.487811278007797,28.45497993372301,23.1167151632719,27.85210108456094,47.25274725274725,111,Boston Red Sox,BOS,American League,American League East,20.09871990449662,Relative Strength,24.435188895596102,Relative Strength,28.22587448073483,Low Need,Offensive,,20.09871990449662,Relative Strength,28.43618365576959,Moderate Fit,Role: Starter; ERA: 6.81; WHIP: 1.748; K/9: 5.84; performance score: 27.9; role-aligned team need: 20.1; workload score: 47.3.,25,0.55,0.3,0.15,0.45,0.35,0.2
