player_id,player_name,season,player_source_team_id,player_source_team_name,player_position_code,player_position_name,position_group,player_plate_appearances,player_batting_average,player_on_base_percentage,player_slugging_percentage,player_ops,player_home_runs,player_runs_batted_in,player_performance_score,playing_time_score,target_team_id,target_team_name,target_team_abbreviation,target_league_name,target_division_name,target_offensive_need_score,target_offensive_need_level,target_overall_need_score,target_overall_need_level,target_primary_need,target_position_need_score,target_position_need_level,player_on_target_team,roster_fit_score,fit_tier,position_alignment_status,fit_explanation,minimum_candidate_plate_appearances,player_performance_weight,team_offensive_need_weight,position_need_weight,playing_time_weight
592450,Aaron Judge,2025,147,New York Yankees,9,Outfielder,,679,0.3308687615526802,0.4565537555228277,0.6876155268022182,1.1441692823250458,53,114,100.0,91.61392405063292,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,50.0,Neutral / Unmapped Position,,72.00176142380138,Strong Fit,Neutral - Unmapped Position,Player OPS: 1.144; performance score: 100.0; target offensive need: 31.4; target position need: 50.0; playing-time score: 91.6.,100,0.45,0.25,0.2,0.1
670242,Matt Wallner,2025,142,Minnesota Twins,9,Outfielder,,392,0.2023809523809523,0.3112244897959184,0.4642857142857143,0.7755102040816326,22,40,54.499071802466815,46.20253164556962,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,45.56571081119865,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.776; performance score: 54.5; target offensive need: 25.7; target position need: 50.0; playing-time score: 46.2.,100,0.45,0.25,0.2,0.1
669720,Austin Hays,2025,113,Cincinnati Reds,7,Outfielder,,416,0.2657894736842105,0.3149038461538461,0.4526315789473684,0.7675354251012145,15,64,53.514802413230136,50.0,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,45.50253642148518,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.768; performance score: 53.5; target offensive need: 25.7; target position need: 50.0; playing-time score: 50.0.,100,0.45,0.25,0.2,0.1
642851,Austin Wynns,2025,133,Athletics,2,Catcher,Catcher,110,0.2912621359223301,0.3211009174311927,0.5436893203883495,0.8647902378195422,6,21,65.51826173788933,1.5822784810126582,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,45.447889002950205,Moderate Fit,Mapped,Player OPS: 0.865; performance score: 65.5; target offensive need: 25.7; target position need: 46.9; playing-time score: 1.6.,100,0.45,0.25,0.2,0.1
542303,Marcell Ozuna,2025,144,Atlanta Braves,10,Designated Hitter,Designated Hitter,592,0.2320328542094455,0.3553299492385787,0.4004106776180698,0.7557406268566484,21,68,52.059055627914184,77.84810126582279,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,37.93935527545017,Low Need,,45.22013154976531,Moderate Fit,Mapped,Player OPS: 0.756; performance score: 52.1; target offensive need: 25.7; target position need: 37.9; playing-time score: 77.8.,100,0.45,0.25,0.2,0.1
663853,Romy Gonzalez,2025,111,Boston Red Sox,3,First Base,First Base,341,0.3047619047619048,0.3431085043988269,0.4825396825396825,0.8256481869385095,9,53,60.687241015089924,38.13291139240506,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,38.14316222754525,Low Need,,45.17205737707164,Moderate Fit,Mapped,Player OPS: 0.826; performance score: 60.7; target offensive need: 25.7; target position need: 38.1; playing-time score: 38.1.,100,0.45,0.25,0.2,0.1
650402,Gleyber Torres,2025,116,Detroit Tigers,4,Second Base,Second Base,628,0.2556390977443609,0.35828025477707,0.3872180451127819,0.7454982998898521,16,74,50.79491916310115,83.54430379746836,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,37.51282558231384,Low Need,,45.135584455136744,Moderate Fit,Mapped,Player OPS: 0.745; performance score: 50.8; target offensive need: 25.7; target position need: 37.5; playing-time score: 83.5.,100,0.45,0.25,0.2,0.1
680977,Brendan Donovan,2025,138,St. Louis Cardinals,4,Second Base,Second Base,515,0.2869565217391304,0.3528265107212475,0.4217391304347826,0.7745656411560302,10,50,54.38249122058972,65.66455696202532,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,37.51282558231384,Low Need,,44.962017197462295,Moderate Fit,Mapped,Player OPS: 0.775; performance score: 54.4; target offensive need: 25.7; target position need: 37.5; playing-time score: 65.7.,100,0.45,0.25,0.2,0.1
609280,Miguel Andujar,2025,113,Cincinnati Reds,10,Designated Hitter,Designated Hitter,341,0.3177570093457944,0.3519061583577713,0.470404984423676,0.8223111427814473,10,44,60.27537374925189,38.13291139240506,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,37.93935527545017,Low Need,,44.945955717025505,Moderate Fit,Mapped,Player OPS: 0.822; performance score: 60.3; target offensive need: 25.7; target position need: 37.9; playing-time score: 38.1.,100,0.45,0.25,0.2,0.1
700932,Kyle Manzardo,2025,114,Cleveland Guardians,10,Designated Hitter,Designated Hitter,531,0.2340425531914893,0.3126177024482109,0.4553191489361702,0.7679368513843812,27,70,53.56434756094222,68.19620253164557,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,37.93935527545017,Low Need,,44.93232304621021,Moderate Fit,Mapped,Player OPS: 0.768; performance score: 53.6; target offensive need: 25.7; target position need: 37.9; playing-time score: 68.2.,100,0.45,0.25,0.2,0.1
678882,Ceddanne Rafaela,2025,111,Boston Red Sox,8,Outfielder,,587,0.2490842490842491,0.2945205479452055,0.4139194139194139,0.7084399618646193,16,63,46.221076073056054,77.05696202531645,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,44.92605577093849,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.708; performance score: 46.2; target offensive need: 25.7; target position need: 50.0; playing-time score: 77.1.,100,0.45,0.25,0.2,0.1
693307,Dillon Dingler,2025,116,Detroit Tigers,2,Catcher,Catcher,469,0.2781609195402298,0.3269230769230769,0.425287356321839,0.752210433244916,13,57,51.62334931948368,58.38607594936709,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,44.87555816150311,Moderate Fit,Mapped,Player OPS: 0.752; performance score: 51.6; target offensive need: 25.7; target position need: 46.9; playing-time score: 58.4.,100,0.45,0.25,0.2,0.1
669701,Josh Smith,2025,140,Texas Rangers,6,Shortstop,Shortstop,563,0.2505050505050505,0.334525939177102,0.3656565656565657,0.7001825048336676,10,35,45.20191777306304,73.25949367088607,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,53.79426220078099,Moderate Need,,44.846540140654795,Moderate Fit,Mapped,Player OPS: 0.7; performance score: 45.2; target offensive need: 25.7; target position need: 53.8; playing-time score: 73.3.,100,0.45,0.25,0.2,0.1
680777,Ryan Jeffers,2025,142,Minnesota Twins,2,Catcher,Catcher,464,0.2660098522167488,0.355603448275862,0.396551724137931,0.7521551724137931,9,47,51.6165288740981,57.59493670886076,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,44.793375037028966,Moderate Fit,Mapped,Player OPS: 0.752; performance score: 51.6; target offensive need: 25.7; target position need: 46.9; playing-time score: 57.6.,100,0.45,0.25,0.2,0.1
643217,Andrew Benintendi,2025,145,Chicago White Sox,7,Outfielder,,470,0.2404761904761904,0.3070362473347548,0.430952380952381,0.7379886282871357,20,63,49.868054619278254,58.54430379746836,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,44.71593029395367,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.738; performance score: 49.9; target offensive need: 25.7; target position need: 50.0; playing-time score: 58.5.,100,0.45,0.25,0.2,0.1
642708,Amed Rosario,2025,147,New York Yankees,5,Third Base,Third Base,191,0.2762430939226519,0.3089005235602094,0.43646408839779,0.7453646119579995,6,23,50.77841902693989,14.39873417721519,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,44.56582421990579,Moderate Fit,Mapped,Player OPS: 0.745; performance score: 50.8; target offensive need: 25.7; target position need: 69.3; playing-time score: 14.4.,100,0.45,0.25,0.2,0.1
650333,Luis Arraez,2025,135,San Diego Padres,3,First Base,First Base,675,0.2919354838709677,0.3273001508295626,0.3919354838709677,0.7192356347005303,8,61,47.553508023169364,90.98101265822784,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,38.14316222754525,Low Need,,44.54668765728967,Moderate Fit,Mapped,Player OPS: 0.719; performance score: 47.6; target offensive need: 25.7; target position need: 38.1; playing-time score: 91.0.,100,0.45,0.25,0.2,0.1
666971,Lourdes Gurriel Jr.,2025,109,Arizona Diamondbacks,7,Outfielder,,546,0.248,0.2948717948717949,0.418,0.7128717948717949,19,80,46.768065221956945,70.56962025316456,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,44.523466710728705,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.713; performance score: 46.8; target offensive need: 25.7; target position need: 50.0; playing-time score: 70.6.,100,0.45,0.25,0.2,0.1
681715,Heriberto Hernández,2025,146,Miami Marlins,7,Outfielder,,294,0.265625,0.3469387755102041,0.4375,0.784438775510204,10,45,55.60106090690908,30.69620253164557,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,44.510972996805265,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.784; performance score: 55.6; target offensive need: 25.7; target position need: 50.0; playing-time score: 30.7.,100,0.45,0.25,0.2,0.1
643565,Mike Tauchman,2025,145,Chicago White Sox,9,Outfielder,,385,0.2626865671641791,0.3558441558441558,0.4,0.7558441558441559,9,40,52.071833463331615,45.094936708860764,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,44.36269406491692,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.756; performance score: 52.1; target offensive need: 25.7; target position need: 50.0; playing-time score: 45.1.,100,0.45,0.25,0.2,0.1
672515,Gabriel Moreno,2025,109,Arizona Diamondbacks,2,Catcher,Catcher,309,0.2851985559566787,0.3527508090614886,0.4332129963898917,0.7859638054513803,9,40,55.78928434137104,33.06962025316456,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,44.218583351732164,Moderate Fit,Mapped,Player OPS: 0.786; performance score: 55.8; target offensive need: 25.7; target position need: 46.9; playing-time score: 33.1.,100,0.45,0.25,0.2,0.1
676914,Davis Schneider,2025,141,Toronto Blue Jays,7,Outfielder,,227,0.2340425531914893,0.3612334801762114,0.4361702127659574,0.7974036929421688,11,31,57.20122705491122,20.094936708860757,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,44.17092118112774,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.797; performance score: 57.2; target offensive need: 25.7; target position need: 50.0; playing-time score: 20.1.,100,0.45,0.25,0.2,0.1
592206,Nick Castellanos,2025,143,Philadelphia Phillies,9,Outfielder,,589,0.2504570383912248,0.2937181663837012,0.4003656307129798,0.6940837970966811,17,72,44.44919831160129,77.37341772151899,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,44.1603563479041,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.694; performance score: 44.4; target offensive need: 25.7; target position need: 50.0; playing-time score: 77.4.,100,0.45,0.25,0.2,0.1
687462,Spencer Horwitz,2025,134,Pittsburgh Pirates,3,First Base,First Base,411,0.2719780219780219,0.3527980535279805,0.4340659340659341,0.7868639875939146,11,51,55.9003873236367,49.208860759493675,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,38.14316222754525,Low Need,,44.12556815262655,Moderate Fit,Mapped,Player OPS: 0.787; performance score: 55.9; target offensive need: 25.7; target position need: 38.1; playing-time score: 49.2.,100,0.45,0.25,0.2,0.1
694384,Nolan Schanuel,2025,108,Los Angeles Angels,3,First Base,First Base,564,0.2643442622950819,0.3529411764705882,0.3893442622950819,0.7422854387656702,12,53,50.39837891237248,73.41772151898735,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,38.14316222754525,Low Need,,44.07055044350702,Moderate Fit,Mapped,Player OPS: 0.742; performance score: 50.4; target offensive need: 25.7; target position need: 38.1; playing-time score: 73.4.,100,0.45,0.25,0.2,0.1
671739,Michael Harris II,2025,144,Atlanta Braves,8,Outfielder,,641,0.248772504091653,0.2684458398744113,0.409165302782324,0.6776111426567353,20,86,42.41609751162624,85.60126582278481,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,44.068245798041914,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.678; performance score: 42.4; target offensive need: 25.7; target position need: 50.0; playing-time score: 85.6.,100,0.45,0.25,0.2,0.1
691019,Kyle Teel,2025,145,Chicago White Sox,2,Catcher,Catcher,297,0.2727272727272727,0.375,0.4110671936758893,0.7860671936758894,8,35,55.80204480342794,31.170886075949365,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,44.03445214193625,Moderate Fit,Mapped,Player OPS: 0.786; performance score: 55.8; target offensive need: 25.7; target position need: 46.9; playing-time score: 31.2.,100,0.45,0.25,0.2,0.1
571448,Nolan Arenado,2025,138,St. Louis Cardinals,5,Third Base,Third Base,436,0.2369077306733167,0.2889908256880734,0.3765586034912718,0.6655494291793451,12,52,40.92740730633152,53.16455696202531,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,44.009451224113036,Moderate Fit,Mapped,Player OPS: 0.666; performance score: 40.9; target offensive need: 25.7; target position need: 69.3; playing-time score: 53.2.,100,0.45,0.25,0.2,0.1
572233,Christian Walker,2025,117,Houston Astros,3,First Base,First Base,640,0.2376068376068376,0.296875,0.4205128205128205,0.7173878205128206,27,88,47.32544565975768,85.44303797468355,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,38.14316222754525,Low Need,,43.890262125399985,Moderate Fit,Mapped,Player OPS: 0.717; performance score: 47.3; target offensive need: 25.7; target position need: 38.1; playing-time score: 85.4.,100,0.45,0.25,0.2,0.1
682663,Agustín Ramírez,2025,146,Miami Marlins,2,Catcher,Catcher,585,0.2309124767225326,0.2871794871794871,0.4134078212290503,0.7005873084085374,21,67,45.25187975550497,76.74050632911393,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,43.843839895687374,Moderate Fit,Mapped,Player OPS: 0.701; performance score: 45.3; target offensive need: 25.7; target position need: 46.9; playing-time score: 76.7.,100,0.45,0.25,0.2,0.1
668904,Royce Lewis,2025,142,Minnesota Twins,5,Third Base,Third Base,403,0.2367021276595744,0.28287841191067,0.3882978723404255,0.6711762842510955,13,52,41.62188940024213,47.94303797468354,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,43.79981626763863,Moderate Fit,Mapped,Player OPS: 0.671; performance score: 41.6; target offensive need: 25.7; target position need: 69.3; playing-time score: 47.9.,100,0.45,0.25,0.2,0.1
672640,Otto Lopez,2025,146,Miami Marlins,6,Shortstop,Shortstop,594,0.2463235294117647,0.3047138047138047,0.3676470588235294,0.6723608635373342,15,77,41.76809346852182,78.16455696202532,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,53.79426220078099,Moderate Need,,43.79182553272516,Moderate Fit,Mapped,Player OPS: 0.672; performance score: 41.8; target offensive need: 25.7; target position need: 53.8; playing-time score: 78.2.,100,0.45,0.25,0.2,0.1
664770,Nathan Lukes,2025,141,Toronto Blue Jays,9,Outfielder,,438,0.2551546391752577,0.3225058004640371,0.4072164948453608,0.7297222953093979,12,65,48.84780082526044,53.48101265822785,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,43.7504869727216,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.73; performance score: 48.8; target offensive need: 25.7; target position need: 50.0; playing-time score: 53.5.,100,0.45,0.25,0.2,0.1
682626,Francisco Alvarez,2025,121,New York Mets,2,Catcher,Catcher,277,0.2560975609756097,0.3393501805054151,0.4471544715447154,0.7865046520501306,11,32,55.85603713197875,28.00632911392405,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,43.74229299358158,Moderate Fit,Mapped,Player OPS: 0.787; performance score: 55.9; target offensive need: 25.7; target position need: 46.9; playing-time score: 28.0.,100,0.45,0.25,0.2,0.1
681393,Connor Norby,2025,146,Miami Marlins,5,Third Base,Third Base,337,0.2508038585209003,0.2997032640949555,0.3890675241157556,0.6887707882107111,8,34,43.79345198633718,37.5,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,43.73271563391305,Moderate Fit,Mapped,Player OPS: 0.689; performance score: 43.8; target offensive need: 25.7; target position need: 69.3; playing-time score: 37.5.,100,0.45,0.25,0.2,0.1
663457,Lars Nootbaar,2025,138,St. Louis Cardinals,7,Outfielder,,583,0.2337917485265226,0.3247422680412371,0.3614931237721022,0.6862353918133393,13,48,43.48052631533842,76.42405063291139,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,43.62951724072505,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.686; performance score: 43.5; target offensive need: 25.7; target position need: 50.0; playing-time score: 76.4.,100,0.45,0.25,0.2,0.1
673237,Yainer Diaz,2025,117,Houston Astros,2,Catcher,Catcher,567,0.2564575645756458,0.2839506172839506,0.4169741697416974,0.7009247870256481,20,70,45.29353230451725,73.89240506329115,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,43.57777341616062,Moderate Fit,Mapped,Player OPS: 0.701; performance score: 45.3; target offensive need: 25.7; target position need: 46.9; playing-time score: 73.9.,100,0.45,0.25,0.2,0.1
677942,Blaze Alexander,2025,109,Arizona Diamondbacks,5,Third Base,Third Base,266,0.2304347826086956,0.3231939163498099,0.3826086956521739,0.7058026120019838,7,28,45.895567021974664,26.265822784810126,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,43.55524967843093,Moderate Fit,Mapped,Player OPS: 0.706; performance score: 45.9; target offensive need: 25.7; target position need: 69.3; playing-time score: 26.3.,100,0.45,0.25,0.2,0.1
682622,Noelvi Marte,2025,113,Cincinnati Reds,9,Outfielder,,360,0.2625368731563421,0.3,0.4483775811209439,0.7483775811209439,14,51,51.150288056173444,41.139240506329116,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,43.55242901144258,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.748; performance score: 51.2; target offensive need: 25.7; target position need: 50.0; playing-time score: 41.1.,100,0.45,0.25,0.2,0.1
669357,Nolan Gorman,2025,138,St. Louis Cardinals,5,Third Base,Third Base,402,0.2051282051282051,0.2960199004975124,0.3703703703703703,0.6663902708678828,14,46,41.03118632481642,47.78481012658228,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,43.51817709888694,Moderate Fit,Mapped,Player OPS: 0.666; performance score: 41.0; target offensive need: 25.7; target position need: 69.3; playing-time score: 47.8.,100,0.45,0.25,0.2,0.1
691594,Javier Sanoja,2025,146,Miami Marlins,5,Third Base,Third Base,342,0.242811501597444,0.2869822485207101,0.3961661341853035,0.6831483827060136,6,38,43.09951907036069,38.291139240506325,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,43.49955974577426,Moderate Fit,Mapped,Player OPS: 0.683; performance score: 43.1; target offensive need: 25.7; target position need: 69.3; playing-time score: 38.3.,100,0.45,0.25,0.2,0.1
605137,Josh Bell,2025,120,Washington Nationals,10,Designated Hitter,Designated Hitter,533,0.2371794871794871,0.324577861163227,0.4166666666666667,0.7412445278298937,22,63,50.26990679126138,68.5126582278481,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,37.93935527545017,Low Need,,43.48147026947408,Moderate Fit,Mapped,Player OPS: 0.741; performance score: 50.3; target offensive need: 25.7; target position need: 37.9; playing-time score: 68.5.,100,0.45,0.25,0.2,0.1
672761,Wenceel Pérez,2025,116,Detroit Tigers,9,Outfielder,,383,0.2441860465116279,0.3080939947780678,0.4302325581395348,0.7383265529176027,13,43,49.909762216498756,44.778481012658226,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,43.35811643422188,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.738; performance score: 49.9; target offensive need: 25.7; target position need: 50.0; playing-time score: 44.8.,100,0.45,0.25,0.2,0.1
683011,Anthony Volpe,2025,147,New York Yankees,6,Shortstop,Shortstop,596,0.2115027829313543,0.2715008431703204,0.3914656771799629,0.6629665203502833,19,72,40.6086175189434,78.48101265822784,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,53.79426220078099,Moderate Need,,43.30170692503513,Moderate Fit,Mapped,Player OPS: 0.663; performance score: 40.6; target offensive need: 25.7; target position need: 53.8; playing-time score: 78.5.,100,0.45,0.25,0.2,0.1
650859,Luis Rengifo,2025,108,Los Angeles Angels,5,Third Base,Third Base,541,0.2375249500998004,0.287037037037037,0.3353293413173652,0.6223663783544022,9,43,35.597635137697125,69.77848101265823,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,43.27244615329086,Moderate Fit,Mapped,Player OPS: 0.622; performance score: 35.6; target offensive need: 25.7; target position need: 69.3; playing-time score: 69.8.,100,0.45,0.25,0.2,0.1
630105,Jake Cronenworth,2025,135,San Diego Padres,4,Second Base,Second Base,515,0.2458233890214797,0.3666666666666666,0.3770883054892601,0.7437549721559268,11,59,50.57975280825629,65.66455696202532,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,37.51282558231384,Low Need,,43.25078491191225,Moderate Fit,Mapped,Player OPS: 0.744; performance score: 50.6; target offensive need: 25.7; target position need: 37.5; playing-time score: 65.7.,100,0.45,0.25,0.2,0.1
592663,J.T. Realmuto,2025,143,Philadelphia Phillies,2,Catcher,Catcher,550,0.2569721115537848,0.3151183970856102,0.3844621513944223,0.6995805484800325,12,52,45.127622646640795,71.20253164556962,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,43.23412672834406,Moderate Fit,Mapped,Player OPS: 0.7; performance score: 45.1; target offensive need: 25.7; target position need: 46.9; playing-time score: 71.2.,100,0.45,0.25,0.2,0.1
663616,Trevor Larnach,2025,142,Minnesota Twins,10,Designated Hitter,Designated Hitter,567,0.2504970178926441,0.323321554770318,0.4035785288270377,0.7269000835973558,17,60,48.499475610865275,73.89240506329115,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,37.93935527545017,Low Need,,43.222750921840145,Moderate Fit,Mapped,Player OPS: 0.727; performance score: 48.5; target offensive need: 25.7; target position need: 37.9; playing-time score: 73.9.,100,0.45,0.25,0.2,0.1
668715,Spencer Steer,2025,113,Cincinnati Reds,3,First Base,First Base,568,0.2377210216110019,0.3121693121693121,0.4106090373280943,0.7227783494974065,21,75,47.99075973107541,74.0506329113924,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,38.14316222754525,Low Need,,43.05041295116384,Moderate Fit,Mapped,Player OPS: 0.723; performance score: 48.0; target offensive need: 25.7; target position need: 38.1; playing-time score: 74.1.,100,0.45,0.25,0.2,0.1
691176,Jasson Domínguez,2025,147,New York Yankees,7,Outfielder,,429,0.2572178477690289,0.331002331002331,0.3884514435695538,0.7194537745718848,10,47,47.58043145245479,52.05696202531646,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,50.0,Neutral / Unmapped Position,,43.03776569166792,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.719; performance score: 47.6; target offensive need: 25.7; target position need: 50.0; playing-time score: 52.1.,100,0.45,0.25,0.2,0.1
665966,Carlos Narváez,2025,111,Boston Red Sox,2,Catcher,Catcher,446,0.2406947890818858,0.3063063063063063,0.4193548387096774,0.7256611450159838,15,50,48.34656236727781,54.74683544303798,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,46.9278401863356,Low Need,,43.037079982377556,Moderate Fit,Mapped,Player OPS: 0.726; performance score: 48.3; target offensive need: 25.7; target position need: 46.9; playing-time score: 54.7.,100,0.45,0.25,0.2,0.1
805249,Otto Kemp,2025,143,Philadelphia Phillies,5,Third Base,Third Base,218,0.233502538071066,0.2981651376146789,0.4111675126903553,0.7093326503050342,8,28,46.33125416177592,18.670886075949365,112,Chicago Cubs,CHC,National League,National League Central,25.68350134212647,Low Need,19.953636487411963,Relative Strength,Offensive,69.2739345226485,Moderate Need,,42.99181522045542,Moderate Fit,Mapped,Player OPS: 0.709; performance score: 46.3; target offensive need: 25.7; target position need: 69.3; playing-time score: 18.7.,100,0.45,0.25,0.2,0.1
